instance,novelty,width,dataset,inference_time,encoding,encoding_time,answer
results/trimmed/DQMR/qmr-50/or-50-5-4-30,new,5,DQMR-50,9.187,cw,0.08,0.0001715
results/trimmed/DQMR/qmr-50/or-50-20-5-40,new,16,DQMR-50,13.541,cd06,0.8,0
results/trimmed/DQMR/qmr-50/or-50-5-10-20,new,5,DQMR-50,7.694,cw,0.08,0.250344
results/trimmed/DQMR/qmr-50/or-50-10-2-20,old,,DQMR-50,1.97,cd05,1.97,5.0705853753434156E-5
results/trimmed/DQMR/qmr-50/or-50-20-9-10,new,19,DQMR-50,10.859,bklm16,0.08,0
results/trimmed/DQMR/qmr-50/or-50-5-5-30,new,10,DQMR-50,7.487,cw,0.08,0.0101953
results/trimmed/DQMR/qmr-50/or-50-20-4-20,old,,DQMR-50,0.63,d02,0.92,0.002035689749262827
results/trimmed/DQMR/qmr-50/or-50-10-4-40,old,,DQMR-50,0.65,cd06,0.99,3.1634103835507155E-4
results/trimmed/DQMR/qmr-50/or-50-10-9-30,old,,DQMR-50,0.64,d02,0.95,0.003762919036232712
results/trimmed/DQMR/qmr-50/or-50-5-5-40,new,17,DQMR-50,10.872,cw,0.09,0.00642561
results/trimmed/DQMR/qmr-50/or-50-5-3-40,new,28,DQMR-50,10.887,cd05,1.11,0
results/trimmed/DQMR/qmr-50/or-50-5-10-30,old,,DQMR-50,0.68,d02,0.92,0.007888960739411338
results/trimmed/DQMR/qmr-50/or-50-20-2-20,new,5,DQMR-50,7.532,d02,0.77,0
results/trimmed/DQMR/qmr-50/or-50-20-4-10,new,5,DQMR-50,7.812,sbk05,0.77,1.02318e-10
results/trimmed/DQMR/qmr-50/or-50-10-7-40,old,,DQMR-50,0.65,cd06,1.04,1.907682623194295E-4
results/trimmed/DQMR/qmr-50/or-50-5-9-10,old,,DQMR-50,0.67,cd06,0.86,0.07706885750288356
results/trimmed/DQMR/qmr-50/or-50-10-8-40,old,,DQMR-50,0.2,sbk05,1.53,0.000280837
results/trimmed/DQMR/qmr-50/or-50-5-1-10,old,,DQMR-50,0.07,bklm16,0.34,0.1230603
results/trimmed/DQMR/qmr-50/or-50-5-5-10,old,,DQMR-50,0.6,cd06,0.88,0.02802547508451196
results/trimmed/DQMR/qmr-50/or-50-10-8-10,new,5,DQMR-50,7.607,d02,0.8,0
results/trimmed/DQMR/qmr-50/or-50-10-6-10,new,5,DQMR-50,7.46,cw,0.07,0.070806
results/trimmed/DQMR/qmr-50/or-50-5-8-30,new,11,DQMR-50,9.526,d02,0.92,0
results/trimmed/DQMR/qmr-50/or-50-5-3-10,old,,DQMR-50,0.63,d02,0.85,0.006927667353024953
results/trimmed/DQMR/qmr-50/or-50-5-3-20,new,20,DQMR-50,10.909,cd05,0.94,0
results/trimmed/DQMR/qmr-50/or-50-5-5-20,old,,DQMR-50,0.64,cd06,0.93,0.002344355331511222
results/trimmed/DQMR/qmr-50/or-50-20-8-30,old,,DQMR-50,0.73,cd06,0.79,1.469809303493633E-4
results/trimmed/DQMR/qmr-50/or-50-5-10-30,new,13,DQMR-50,10.849,d02,1.01,0
results/trimmed/DQMR/qmr-50/or-50-5-7-30,old,,DQMR-50,0.06,bklm16,1.1,0.0
results/trimmed/DQMR/qmr-50/or-50-20-1-40,old,,DQMR-50,0.02,sbk05,0.97,6.09938e-07
results/trimmed/DQMR/qmr-50/or-50-20-8-40,new,9,DQMR-50,8.541,sbk05,0.88,0
results/trimmed/DQMR/qmr-50/or-50-10-9-40,old,,DQMR-50,0.75,cd05,1.07,3.9894087411941604E-4
results/trimmed/DQMR/qmr-50/or-50-10-5-10,old,,DQMR-50,0.68,d02,0.84,0.0324957497141557
results/trimmed/DQMR/qmr-50/or-50-5-6-40,new,35,DQMR-50,10.976,cd06,1.1,0
results/trimmed/DQMR/qmr-50/or-50-20-10-20,old,,DQMR-50,0.03,sbk05,0.85,0.000180701
results/trimmed/DQMR/qmr-50/or-50-10-4-20,old,,DQMR-50,0.6,cd06,0.92,0.00858708085715832
results/trimmed/DQMR/qmr-50/or-50-5-8-30,new,22,DQMR-50,10.849,cd06,0.93,0
results/trimmed/DQMR/qmr-50/or-50-20-5-10,old,,DQMR-50,0.06,sbk05,1.95,0.0584807
results/trimmed/DQMR/qmr-50/or-50-20-5-30,old,,DQMR-50,0.63,cd05,1.04,2.832385169829441E-5
results/trimmed/DQMR/qmr-50/or-50-5-5-10,new,5,DQMR-50,7.551,sbk05,0.69,1.67638e-06
results/trimmed/DQMR/qmr-50/or-50-5-3-30,old,,DQMR-50,0.08,bklm16,1.12,0.0009802218
results/trimmed/DQMR/qmr-50/or-50-5-7-30,old,,DQMR-50,0.02,sbk05,0.89,0.00214411
results/trimmed/DQMR/qmr-50/or-50-5-8-30,old,,DQMR-50,0.73,cd05,1.14,0.01019545933022536
results/trimmed/DQMR/qmr-50/or-50-5-3-10,new,6,DQMR-50,7.508,sbk05,0.82,0
results/trimmed/DQMR/qmr-50/or-50-20-4-30,old,,DQMR-50,0.06,bklm16,0.98,0.0009384459
results/trimmed/DQMR/qmr-50/or-50-20-7-20,old,,DQMR-50,0.03,sbk05,0.85,0.000325478
results/trimmed/DQMR/qmr-50/or-50-20-7-20,new,7,DQMR-50,7.589,d02,0.81,0
results/trimmed/DQMR/qmr-50/or-50-20-9-40,old,,DQMR-50,0.06,bklm16,0.98,1.636486e-315
results/trimmed/DQMR/qmr-50/or-50-20-8-20,new,5,DQMR-50,7.124,d02,0.78,0
results/trimmed/DQMR/qmr-50/or-50-5-6-20,old,,DQMR-50,0.61,d02,0.83,0.2259355409925655
results/trimmed/DQMR/qmr-50/or-50-20-10-10,old,,DQMR-50,0.06,bklm16,0.62,0.005608924
results/trimmed/DQMR/qmr-50/or-50-20-8-20,old,,DQMR-50,0.63,cd05,1.01,0.0015444075307111495
results/trimmed/DQMR/qmr-50/or-50-5-2-30,new,11,DQMR-50,8.827,cw,0.08,0.000944343
results/trimmed/DQMR/qmr-50/or-50-5-1-10,old,,DQMR-50,0.65,d02,1.55,0.12306034362642547
results/trimmed/DQMR/qmr-50/or-50-20-9-30,new,22,DQMR-50,10.891,cd05,1.0,0
results/trimmed/DQMR/qmr-50/or-50-10-5-20,new,9,DQMR-50,9.782,cd05,0.74,0
results/trimmed/DQMR/qmr-50/or-50-10-9-30,new,8,DQMR-50,6.652,cw,0.08,0.00376292
results/trimmed/DQMR/qmr-50/or-50-20-4-30,old,,DQMR-50,0.63,cd06,1.02,9.384449143601315E-4
results/trimmed/DQMR/qmr-50/or-50-5-5-20,new,9,DQMR-50,8.062,cd05,0.84,0
results/trimmed/DQMR/qmr-50/or-50-5-6-20,new,12,DQMR-50,10.555,cd05,0.86,0
results/trimmed/DQMR/qmr-50/or-50-10-1-30,new,16,DQMR-50,10.851,cd06,0.94,0
results/trimmed/DQMR/qmr-50/or-50-20-5-30,new,44,DQMR-50,10.855,bklm16,0.17,0
results/trimmed/DQMR/qmr-50/or-50-10-1-30,new,16,DQMR-50,10.908,cd05,0.98,0
results/trimmed/DQMR/qmr-50/or-50-20-6-10,old,,DQMR-50,0.61,d02,0.82,0.030080318853611537
results/trimmed/DQMR/qmr-50/or-50-20-7-30,new,8,DQMR-50,8.462,sbk05,1.05,0
results/trimmed/DQMR/qmr-50/or-50-10-1-10,old,,DQMR-50,0.06,bklm16,0.4,0.02560728
results/trimmed/DQMR/qmr-50/or-50-5-8-10,new,6,DQMR-50,7.62,cd06,0.72,0
results/trimmed/DQMR/qmr-50/or-50-5-6-10,old,,DQMR-50,0.06,bklm16,0.55,0.3405615
results/trimmed/DQMR/qmr-50/or-50-20-6-40,old,,DQMR-50,0.72,d02,1.06,2.198969333173773E-6
results/trimmed/DQMR/qmr-50/or-50-5-8-40,old,,DQMR-50,0.06,bklm16,1.17,0.007494505
results/trimmed/DQMR/qmr-50/or-50-5-10-40,new,15,DQMR-50,10.841,cw,0.31,0.00711979
results/trimmed/DQMR/qmr-50/or-50-10-6-40,old,,DQMR-50,0.55,cd05,1.36,2.0386845283060964E-6
results/trimmed/DQMR/qmr-50/or-50-20-2-10,old,,DQMR-50,0.63,cd06,0.75,0.34857216
results/trimmed/DQMR/qmr-50/or-50-20-10-10,new,5,DQMR-50,7.588,cw,0.07,0.00560892
results/trimmed/DQMR/qmr-50/or-50-10-4-30,new,13,DQMR-50,10.891,cd06,0.85,0
results/trimmed/DQMR/qmr-50/or-50-20-5-10,old,,DQMR-50,0.61,cd06,0.87,0.058480704199065627
results/trimmed/DQMR/qmr-50/or-50-5-4-40,old,,DQMR-50,0.67,cd06,1.05,1.7285425722938945E-5
results/trimmed/DQMR/qmr-50/or-50-10-4-40,old,,DQMR-50,0.7,d02,1.06,3.1634103835507155E-4
results/trimmed/DQMR/qmr-50/or-50-10-7-40,new,45,DQMR-50,10.857,bklm16,0.09,0
results/trimmed/DQMR/qmr-50/or-50-10-7-10,old,,DQMR-50,0.06,bklm16,0.33,0.04598115
results/trimmed/DQMR/qmr-50/or-50-20-6-30,new,16,DQMR-50,10.993,cd05,0.98,0
results/trimmed/DQMR/qmr-50/or-50-20-10-40,new,61,DQMR-50,10.874,bklm16,0.08,0
results/trimmed/DQMR/qmr-50/or-50-5-4-30,new,43,DQMR-50,10.967,bklm16,0.08,0
results/trimmed/DQMR/qmr-50/or-50-20-3-40,new,14,DQMR-50,10.871,d02,1.04,0
results/trimmed/DQMR/qmr-50/or-50-5-2-30,new,11,DQMR-50,9.685,sbk05,0.92,0
results/trimmed/DQMR/qmr-50/or-50-10-2-40,new,31,DQMR-50,11.259,cd06,0.95,0
results/trimmed/DQMR/qmr-50/or-50-10-2-30,old,,DQMR-50,0.68,d02,0.96,1.5414785358162547E-6
results/trimmed/DQMR/qmr-50/or-50-20-1-20,new,37,DQMR-50,10.842,bklm16,0.08,0
results/trimmed/DQMR/qmr-50/or-50-20-2-20,new,5,DQMR-50,7.531,cw,0.07,0.0285386
results/trimmed/DQMR/qmr-50/or-50-5-9-20,old,,DQMR-50,0.02,sbk05,0.74,0.0566527
results/trimmed/DQMR/qmr-50/or-50-5-6-30,new,15,DQMR-50,10.888,cw,0.08,0.00874123
results/trimmed/DQMR/qmr-50/or-50-5-5-20,old,,DQMR-50,0.02,sbk05,0.75,0.00234436
results/trimmed/DQMR/qmr-50/or-50-5-7-40,new,14,DQMR-50,12.214,cd06,0.95,0
results/trimmed/DQMR/qmr-50/or-50-10-7-10,new,5,DQMR-50,7.485,sbk05,0.7,1.98139e-07
results/trimmed/DQMR/qmr-50/or-50-10-5-10,new,9,DQMR-50,10.011,cd05,0.9,0
results/trimmed/DQMR/qmr-50/or-50-20-7-40,old,,DQMR-50,0.68,cd05,1.08,4.187406459285164E-6
results/trimmed/DQMR/qmr-50/or-50-10-1-20,new,5,DQMR-50,7.736,sbk05,2.09,0
results/trimmed/DQMR/qmr-50/or-50-5-7-20,old,,DQMR-50,0.02,sbk05,0.67,0.00813145
results/trimmed/DQMR/qmr-50/or-50-10-3-30,old,,DQMR-50,0.66,cd05,1.07,1.0153390861441417E-6
results/trimmed/DQMR/qmr-50/or-50-5-2-20,new,7,DQMR-50,10.273,cd06,1.34,0
results/trimmed/DQMR/qmr-50/or-50-20-6-30,new,15,DQMR-50,10.887,cd06,0.92,0
results/trimmed/DQMR/qmr-50/or-50-10-8-20,old,,DQMR-50,0.12,sbk05,1.15,0.0343368
results/trimmed/DQMR/qmr-50/or-50-20-5-20,new,6,DQMR-50,7.024,cd06,0.82,0
results/trimmed/DQMR/qmr-50/or-50-20-5-30,old,,DQMR-50,0.06,bklm16,1.11,2.832388e-05
results/trimmed/DQMR/qmr-50/or-50-10-2-30,new,22,DQMR-50,10.899,cd06,1.01,0
results/trimmed/DQMR/qmr-50/or-50-10-10-20,old,,DQMR-50,0.67,d02,1.1,0.014182720855041487
results/trimmed/DQMR/qmr-50/or-50-20-2-30,new,10,DQMR-50,10.218,cd05,1.73,0
results/trimmed/DQMR/qmr-50/or-50-5-7-10,old,,DQMR-50,0.06,bklm16,0.27,0.1230603
results/trimmed/DQMR/qmr-50/or-50-10-10-10,new,22,DQMR-50,10.846,bklm16,0.08,0
results/trimmed/DQMR/qmr-50/or-50-10-10-20,new,37,DQMR-50,10.857,bklm16,0.1,0
results/trimmed/DQMR/qmr-50/or-50-20-8-30,old,,DQMR-50,0.69,cd05,1.0,1.469809303493633E-4
results/trimmed/DQMR/qmr-50/or-50-5-8-20,new,12,DQMR-50,11.201,cd05,0.83,0
results/trimmed/DQMR/qmr-50/or-50-10-3-30,old,,DQMR-50,0.78,d02,1.07,1.0153390861441417E-6
results/trimmed/DQMR/qmr-50/or-50-5-3-10,new,9,DQMR-50,6.885,cd06,0.86,0
results/trimmed/DQMR/qmr-50/or-50-10-2-30,old,,DQMR-50,0.02,sbk05,0.93,1.54148e-06
results/trimmed/DQMR/qmr-50/or-50-20-2-10,old,,DQMR-50,0.64,cd05,0.84,0.34857216
results/trimmed/DQMR/qmr-50/or-50-20-1-40,old,,DQMR-50,0.76,d02,1.16,6.099381348443506E-7
results/trimmed/DQMR/qmr-50/or-50-10-2-30,new,11,DQMR-50,8.474,d02,0.94,0
results/trimmed/DQMR/qmr-50/or-50-20-5-10,new,5,DQMR-50,10.027,cw,0.15,0.0584807
results/trimmed/DQMR/qmr-50/or-50-5-4-10,old,,DQMR-50,0.59,d02,0.82,0.02802547508451196
results/trimmed/DQMR/qmr-50/or-50-5-3-40,old,,DQMR-50,0.06,bklm16,1.0,0.0009312107
results/trimmed/DQMR/qmr-50/or-50-10-3-40,old,,DQMR-50,0.77,cd05,1.09,2.694716962457883E-7
results/trimmed/DQMR/qmr-50/or-50-10-8-40,new,16,DQMR-50,10.886,d02,1.07,0
results/trimmed/DQMR/qmr-50/or-50-5-10-30,old,,DQMR-50,0.06,bklm16,1.18,0.007888954
results/trimmed/DQMR/qmr-50/or-50-10-10-20,new,16,DQMR-50,11.075,cd05,0.91,0
results/trimmed/DQMR/qmr-50/or-50-10-7-10,new,20,DQMR-50,10.828,bklm16,0.08,0
results/trimmed/DQMR/qmr-50/or-50-10-7-30,new,44,DQMR-50,10.901,bklm16,0.08,0
results/trimmed/DQMR/qmr-50/or-50-5-8-40,new,30,DQMR-50,10.851,cd06,1.06,0
results/trimmed/DQMR/qmr-50/or-50-10-6-30,new,16,DQMR-50,14.741,cd05,0.9,0
results/trimmed/DQMR/qmr-50/or-50-20-5-30,new,6,DQMR-50,9.24,d02,1.16,0
results/trimmed/DQMR/qmr-50/or-50-20-5-40,old,,DQMR-50,0.97,cd06,1.23,5.273106479362313E-6
results/trimmed/DQMR/qmr-50/or-50-5-3-30,new,52,DQMR-50,14.03,bklm16,0.08,0
results/trimmed/DQMR/qmr-50/or-50-10-3-40,new,32,DQMR-50,10.874,cd05,1.08,0
results/trimmed/DQMR/qmr-50/or-50-10-10-30,new,10,DQMR-50,7.718,sbk05,0.92,0
results/trimmed/DQMR/qmr-50/or-50-20-9-10,old,,DQMR-50,0.62,cd06,0.8,0.02911182520320002
results/trimmed/DQMR/qmr-50/or-50-20-3-10,new,5,DQMR-50,7.582,d02,0.75,0
results/trimmed/DQMR/qmr-50/or-50-10-6-10,new,6,DQMR-50,7.293,cd06,0.75,0
results/trimmed/DQMR/qmr-50/or-50-20-10-30,new,14,DQMR-50,10.901,cd06,0.94,0
results/trimmed/DQMR/qmr-50/or-50-10-10-30,old,,DQMR-50,0.64,cd06,0.97,0.00837475483769345
results/trimmed/DQMR/qmr-50/or-50-20-3-30,old,,DQMR-50,0.71,cd06,1.11,5.73813476884837E-6
results/trimmed/DQMR/qmr-50/or-50-5-1-30,old,,DQMR-50,0.06,sbk05,1.07,0.000484279
results/trimmed/DQMR/qmr-50/or-50-20-7-40,new,12,DQMR-50,12.575,cw,0.08,4.18741e-06
results/trimmed/DQMR/qmr-50/or-50-10-2-10,old,,DQMR-50,0.06,bklm16,0.59,0.0155426
results/trimmed/DQMR/qmr-50/or-50-20-5-30,new,9,DQMR-50,10.464,cd06,0.91,0
results/trimmed/DQMR/qmr-50/or-50-20-1-10,new,5,DQMR-50,7.854,cw,0.07,0.0780581
results/trimmed/DQMR/qmr-50/or-50-5-4-30,old,,DQMR-50,0.1,bklm16,1.57,0.0001714994
results/trimmed/DQMR/qmr-50/or-50-10-9-10,old,,DQMR-50,0.06,bklm16,0.27,0.1480376
results/trimmed/DQMR/qmr-50/or-50-10-10-10,old,,DQMR-50,0.6,cd05,0.9,0.1500946352969992
results/trimmed/DQMR/qmr-50/or-50-5-4-10,new,5,DQMR-50,7.303,cw,0.07,0.0280255
results/trimmed/DQMR/qmr-50/or-50-20-7-10,new,21,DQMR-50,12.294,bklm16,0.12,0
results/trimmed/DQMR/qmr-50/or-50-20-3-30,new,56,DQMR-50,10.852,bklm16,0.08,0
results/trimmed/DQMR/qmr-50/or-50-5-2-20,old,,DQMR-50,0.86,cd05,1.06,0.0357612112972671
results/trimmed/DQMR/qmr-50/or-50-5-7-40,old,,DQMR-50,0.03,sbk05,0.93,0.00107745
results/trimmed/DQMR/qmr-50/or-50-10-9-10,old,,DQMR-50,1.08,cd06,1.62,0.14803767351900007
results/trimmed/DQMR/qmr-50/or-50-5-9-20,new,5,DQMR-50,7.989,cw,0.16,0.0566527
results/trimmed/DQMR/qmr-50/or-50-20-9-40,new,14,DQMR-50,10.858,d02,1.04,0
results/trimmed/DQMR/qmr-50/or-50-20-2-40,new,8,DQMR-50,8.293,sbk05,0.92,0
results/trimmed/DQMR/qmr-50/or-50-10-5-40,old,,DQMR-50,0.88,cd05,0.92,3.060461283673862E-4
results/trimmed/DQMR/qmr-50/or-50-10-6-20,new,33,DQMR-50,10.916,bklm16,0.08,0
results/trimmed/DQMR/qmr-50/or-50-10-6-40,new,24,DQMR-50,14.691,cd05,1.44,0
results/trimmed/DQMR/qmr-50/or-50-20-5-10,new,6,DQMR-50,6.672,cd06,0.7,0
results/trimmed/DQMR/qmr-50/or-50-5-2-30,old,,DQMR-50,0.66,d02,0.9,9.443434867351926E-4
results/trimmed/DQMR/qmr-50/or-50-10-5-10,new,5,DQMR-50,6.977,cw,0.07,0.0324957
results/trimmed/DQMR/qmr-50/or-50-20-7-10,old,,DQMR-50,1.06,cd06,1.05,0.029252506856980505
results/trimmed/DQMR/qmr-50/or-50-20-8-10,old,,DQMR-50,0.02,sbk05,0.79,0.013736
results/trimmed/DQMR/qmr-50/or-50-5-9-30,new,18,DQMR-50,10.891,cd05,0.92,0
results/trimmed/DQMR/qmr-50/or-50-10-5-30,new,5,DQMR-50,7.171,sbk05,0.73,0
results/trimmed/DQMR/qmr-50/or-50-10-4-30,old,,DQMR-50,0.06,sbk05,1.12,0.000650903
results/trimmed/DQMR/qmr-50/or-50-10-6-20,old,,DQMR-50,0.6,cd05,0.88,0.007232255982726665
results/trimmed/DQMR/qmr-50/or-50-20-6-30,old,,DQMR-50,0.06,bklm16,1.18,4.538222e-05
results/trimmed/DQMR/qmr-50/or-50-10-4-40,new,18,DQMR-50,10.884,cd05,0.95,0
results/trimmed/DQMR/qmr-50/or-50-5-3-10,new,33,DQMR-50,10.876,bklm16,0.08,0
results/trimmed/DQMR/qmr-50/or-50-5-7-10,new,6,DQMR-50,8.334,cd06,1.79,3.41061e-12
results/trimmed/DQMR/qmr-50/or-50-5-1-40,old,,DQMR-50,0.62,cd05,1.02,3.559893533659368E-4
results/trimmed/DQMR/qmr-50/or-50-20-2-10,new,5,DQMR-50,9.203,sbk05,1.15,0.000858307
results/trimmed/DQMR/qmr-50/or-50-20-10-10,old,,DQMR-50,0.6,cd06,0.86,0.0056089195616596706
results/trimmed/DQMR/qmr-50/or-50-5-8-20,new,6,DQMR-50,8.336,cw,0.11,0.0190381
results/trimmed/DQMR/qmr-50/or-50-5-9-10,new,9,DQMR-50,7.932,cd05,0.78,0
results/trimmed/DQMR/qmr-50/or-50-20-2-30,new,5,DQMR-50,10.14,d02,0.63,0
results/trimmed/DQMR/qmr-50/or-50-5-2-20,old,,DQMR-50,0.03,sbk05,0.82,0.0357612
results/trimmed/DQMR/qmr-50/or-50-10-8-10,old,,DQMR-50,0.06,bklm16,0.45,0.1215765
results/trimmed/DQMR/qmr-50/or-50-20-7-30,new,40,DQMR-50,12.397,bklm16,0.22,0
results/trimmed/DQMR/qmr-50/or-50-20-3-20,new,7,DQMR-50,9.694,cw,0.08,7.20056e-05
results/trimmed/DQMR/qmr-50/or-50-10-5-30,old,,DQMR-50,0.06,bklm16,0.75,0.003105668
results/trimmed/DQMR/qmr-50/or-50-5-1-40,old,,DQMR-50,1.37,d02,1.96,3.559893533659368E-4
results/trimmed/DQMR/qmr-50/or-50-20-2-30,new,35,DQMR-50,11.454,bklm16,0.17,0
results/trimmed/DQMR/qmr-50/or-50-10-3-10,old,,DQMR-50,0.64,cd06,0.97,0.0025800858849585333
results/trimmed/DQMR/qmr-50/or-50-5-4-10,old,,DQMR-50,0.1,sbk05,0.73,0.0280255
results/trimmed/DQMR/qmr-50/or-50-10-9-30,old,,DQMR-50,0.71,cd05,1.03,0.003762919036232712
results/trimmed/DQMR/qmr-50/or-50-20-6-10,old,,DQMR-50,0.55,cd05,0.82,0.030080318853611537
results/trimmed/DQMR/qmr-50/or-50-20-7-10,new,6,DQMR-50,7.281,cd06,0.69,0
results/trimmed/DQMR/qmr-50/or-50-5-8-40,old,,DQMR-50,0.73,d02,1.0,0.0074945127024407705
results/trimmed/DQMR/qmr-50/or-50-5-8-20,new,10,DQMR-50,9.791,cd06,0.71,0
results/trimmed/DQMR/qmr-50/or-50-20-3-20,new,7,DQMR-50,9.652,sbk05,1.28,0
results/trimmed/DQMR/qmr-50/or-50-20-10-40,new,30,DQMR-50,11.198,cd05,0.89,0
results/trimmed/DQMR/qmr-50/or-50-5-4-20,old,,DQMR-50,0.6,d02,0.97,0.0014429045284477672
results/trimmed/DQMR/qmr-50/or-50-5-10-20,new,5,DQMR-50,8.828,sbk05,0.94,0
results/trimmed/DQMR/qmr-50/or-50-10-5-40,old,,DQMR-50,0.03,sbk05,0.86,0.000306046
results/trimmed/DQMR/qmr-50/or-50-5-3-20,old,,DQMR-50,0.64,d02,0.79,0.0012034562498253847
results/trimmed/DQMR/qmr-50/or-50-20-6-10,new,5,DQMR-50,9.389,cw,0.12,0.0300803
results/trimmed/DQMR/qmr-50/or-50-20-3-20,old,,DQMR-50,0.72,cd06,1.0,7.200559613761877E-5
results/trimmed/DQMR/qmr-50/or-50-5-1-30,new,26,DQMR-50,10.955,cd05,0.98,0
results/trimmed/DQMR/qmr-50/or-50-10-3-30,old,,DQMR-50,0.62,cd06,0.94,1.0153390861441417E-6
results/trimmed/DQMR/qmr-50/or-50-5-9-20,new,8,DQMR-50,9.442,cd06,1.04,0
results/trimmed/DQMR/qmr-50/or-50-5-1-10,new,5,DQMR-50,7.044,cw,0.07,0.12306
results/trimmed/DQMR/qmr-50/or-50-20-4-20,new,5,DQMR-50,6.754,sbk05,0.82,0
results/trimmed/DQMR/qmr-50/or-50-10-10-40,new,28,DQMR-50,10.843,cd06,0.99,0
results/trimmed/DQMR/qmr-50/or-50-10-8-10,new,9,DQMR-50,8.027,cd05,0.81,0
results/trimmed/DQMR/qmr-50/or-50-5-7-10,old,,DQMR-50,0.02,sbk05,2.28,0.12306
results/trimmed/DQMR/qmr-50/or-50-20-9-10,old,,DQMR-50,0.6,cd05,0.88,0.02911182520320001
results/trimmed/DQMR/qmr-50/or-50-10-2-40,old,,DQMR-50,0.61,cd05,1.02,6.809334203055997E-7
results/trimmed/DQMR/qmr-50/or-50-20-6-30,old,,DQMR-50,0.02,sbk05,0.89,4.53822e-05
results/trimmed/DQMR/qmr-50/or-50-20-5-40,old,,DQMR-50,0.79,d02,2.71,5.273106479362311E-6
results/trimmed/DQMR/qmr-50/or-50-20-1-30,new,11,DQMR-50,9.344,d02,1.01,0
results/trimmed/DQMR/qmr-50/or-50-10-3-20,new,38,DQMR-50,10.841,bklm16,0.08,0
results/trimmed/DQMR/qmr-50/or-50-20-7-10,new,5,DQMR-50,8.232,sbk05,1.06,9.64064e-11
results/trimmed/DQMR/qmr-50/or-50-20-1-30,old,,DQMR-50,0.06,bklm16,1.11,1.414729e-05
results/trimmed/DQMR/qmr-50/or-50-5-5-30,new,10,DQMR-50,8.506,d02,0.95,0
results/trimmed/DQMR/qmr-50/or-50-20-8-40,new,18,DQMR-50,10.845,cd06,0.9,0
results/trimmed/DQMR/qmr-50/or-50-5-8-30,new,22,DQMR-50,10.888,cd05,0.98,0
results/trimmed/DQMR/qmr-50/or-50-10-1-30,new,44,DQMR-50,10.825,bklm16,0.08,0
results/trimmed/DQMR/qmr-50/or-50-5-1-30,new,13,DQMR-50,10.858,d02,1.0,0
results/trimmed/DQMR/qmr-50/or-50-20-3-40,new,28,DQMR-50,10.87,cd05,1.07,0
results/trimmed/DQMR/qmr-50/or-50-5-6-30,new,15,DQMR-50,10.873,d02,1.01,0
results/trimmed/DQMR/qmr-50/or-50-10-4-20,new,5,DQMR-50,7.618,cw,0.07,0.00858708
results/trimmed/DQMR/qmr-50/or-50-10-1-10,new,5,DQMR-50,7.309,sbk05,0.73,3.56522e-10
results/trimmed/DQMR/qmr-50/or-50-5-4-20,old,,DQMR-50,0.06,bklm16,0.54,0.001442904
results/trimmed/DQMR/qmr-50/or-50-20-6-40,new,14,DQMR-50,10.861,cw,0.09,2.19897e-06
results/trimmed/DQMR/qmr-50/or-50-20-7-20,old,,DQMR-50,0.06,bklm16,0.9,0.0003254779
results/trimmed/DQMR/qmr-50/or-50-10-2-20,new,10,DQMR-50,8.097,cw,0.09,5.07059e-05
results/trimmed/DQMR/qmr-50/or-50-5-8-10,new,5,DQMR-50,7.569,cw,0.07,0.100233
results/trimmed/DQMR/qmr-50/or-50-10-4-20,new,9,DQMR-50,7.534,cd05,0.83,0
results/trimmed/DQMR/qmr-50/or-50-5-5-20,new,28,DQMR-50,10.841,bklm16,0.08,0
results/trimmed/DQMR/qmr-50/or-50-20-7-10,old,,DQMR-50,0.74,d02,1.62,0.029252506856980505
results/trimmed/DQMR/qmr-50/or-50-10-6-20,new,9,DQMR-50,8.293,cd06,0.87,0
results/trimmed/DQMR/qmr-50/or-50-10-9-20,old,,DQMR-50,0.06,bklm16,0.54,0.02132044
results/trimmed/DQMR/qmr-50/or-50-20-5-10,new,9,DQMR-50,8.015,cd05,0.81,0
results/trimmed/DQMR/qmr-50/or-50-20-4-40,new,9,DQMR-50,8.345,sbk05,0.88,0
results/trimmed/DQMR/qmr-50/or-50-10-9-40,old,,DQMR-50,0.74,d02,1.01,3.9894087411941604E-4
results/trimmed/DQMR/qmr-50/or-50-20-3-40,new,14,DQMR-50,10.886,sbk05,1.01,0
results/trimmed/DQMR/qmr-50/or-50-10-4-20,new,6,DQMR-50,7.63,cd06,0.79,0
results/trimmed/DQMR/qmr-50/or-50-5-4-10,new,5,DQMR-50,7.821,sbk05,0.74,1.67638e-06
results/trimmed/DQMR/qmr-50/or-50-10-7-10,old,,DQMR-50,0.02,sbk05,0.71,0.0459812
results/trimmed/DQMR/qmr-50/or-50-10-3-20,old,,DQMR-50,0.68,d02,0.91,7.044885523781557E-5
results/trimmed/DQMR/qmr-50/or-50-20-4-30,new,9,DQMR-50,7.896,cd06,0.89,0
results/trimmed/DQMR/qmr-50/or-50-5-2-20,old,,DQMR-50,0.06,bklm16,0.67,0.03576119
results/trimmed/DQMR/qmr-50/or-50-5-8-10,new,5,DQMR-50,8.707,sbk05,0.82,2.18279e-10
results/trimmed/DQMR/qmr-50/or-50-10-10-40,old,,DQMR-50,0.74,cd05,1.13,0.0034671206899661426
results/trimmed/DQMR/qmr-50/or-50-20-1-20,new,14,DQMR-50,10.884,cd06,0.9,0
