instance,novelty,width,dataset,inference_time,encoding,encoding_time,answer
results/original/DQMR/qmr-70/or-70-5-2-40,new,29,DQMR-70,11.067,d02,1.42,0
results/original/DQMR/qmr-70/or-70-10-4-20,old,,DQMR-70,171.9,sbk05,1.27,5.19996e-05
results/original/DQMR/qmr-70/or-70-10-1-40,new,28,DQMR-70,10.876,sbk05,1.17,0
results/original/DQMR/qmr-70/or-70-10-3-10,new,96,DQMR-70,10.845,bklm16,0.09,0
results/original/DQMR/qmr-70/or-70-5-2-20,new,29,DQMR-70,10.859,cw,0.12,0.00483785
results/original/DQMR/qmr-70/or-70-20-8-10,new,30,DQMR-70,11.007,sbk05,1.48,0
results/original/DQMR/qmr-70/or-70-20-2-10,old,,DQMR-70,72.73,bklm16,16.65,0.005498546
results/original/DQMR/qmr-70/or-70-5-2-20,old,,DQMR-70,1.2,d02,1041.05,0.00483784848754839
results/original/DQMR/qmr-70/or-70-20-9-10,old,,DQMR-70,1.17,cd05,1.49,8.296253437105405E-4
results/original/DQMR/qmr-70/or-70-10-3-40,new,96,DQMR-70,10.873,bklm16,0.09,0
results/original/DQMR/qmr-70/or-70-5-5-30,new,29,DQMR-70,10.898,d02,1.14,0
results/original/DQMR/qmr-70/or-70-5-10-20,new,29,DQMR-70,10.861,sbk05,1.31,0
results/original/DQMR/qmr-70/or-70-5-9-40,new,29,DQMR-70,11.451,d02,1.28,0
results/original/DQMR/qmr-70/or-70-20-9-30,new,27,DQMR-70,10.899,d02,1.47,0
results/original/DQMR/qmr-70/or-70-5-10-20,old,,DQMR-70,0.44,bklm16,2.47,0.002505084
results/original/DQMR/qmr-70/or-70-20-3-30,old,,DQMR-70,2.07,cd06,3.57,1.994948875291548E-6
results/original/DQMR/qmr-70/or-70-10-1-10,new,86,DQMR-70,11.792,bklm16,0.09,0
results/original/DQMR/qmr-70/or-70-20-5-10,new,28,DQMR-70,10.873,sbk05,1.31,0
results/original/DQMR/qmr-70/or-70-20-7-30,new,99,DQMR-70,10.889,bklm16,0.09,0
results/original/DQMR/qmr-70/or-70-20-7-10,old,,DQMR-70,1084.23,sbk05,1.27,
results/original/DQMR/qmr-70/or-70-20-1-20,new,75,DQMR-70,11.55,cd06,1.46,0
results/original/DQMR/qmr-70/or-70-20-3-10,old,,DQMR-70,1001.27,sbk05,1.32,
results/original/DQMR/qmr-70/or-70-10-1-30,old,,DQMR-70,0.1,bklm16,1.81,1.518664e-05
results/original/DQMR/qmr-70/or-70-10-7-20,old,,DQMR-70,9.39,bklm16,5.61,0.0002760581
results/original/DQMR/qmr-70/or-70-5-3-20,new,90,DQMR-70,10.874,bklm16,0.1,0
results/original/DQMR/qmr-70/or-70-10-1-20,old,,DQMR-70,1.46,d02,7.38,2.359521119497746E-4
results/original/DQMR/qmr-70/or-70-5-2-10,new,29,DQMR-70,10.863,sbk05,1.15,0
results/original/DQMR/qmr-70/or-70-20-8-30,new,86,DQMR-70,15.049,bklm16,0.1,0
results/original/DQMR/qmr-70/or-70-5-10-20,new,89,DQMR-70,11.096,bklm16,0.1,0
results/original/DQMR/qmr-70/or-70-10-4-10,new,30,DQMR-70,10.882,sbk05,1.26,0
results/original/DQMR/qmr-70/or-70-20-3-40,old,,DQMR-70,1.73,bklm16,2.28,7.953426e-10
results/original/DQMR/qmr-70/or-70-10-3-20,old,,DQMR-70,0.9,cd06,1.41,2.0992055058097482E-4
results/original/DQMR/qmr-70/or-70-20-2-30,old,,DQMR-70,1.68,cd05,4.02,1.5860876455302186E-6
results/original/DQMR/qmr-70/or-70-5-5-10,new,91,DQMR-70,10.894,bklm16,0.09,0
results/original/DQMR/qmr-70/or-70-20-4-20,new,32,DQMR-70,10.893,cw,0.12,0.00158612
results/original/DQMR/qmr-70/or-70-20-7-40,new,99,DQMR-70,10.887,bklm16,0.09,0
results/original/DQMR/qmr-70/or-70-20-8-40,new,86,DQMR-70,10.886,bklm16,0.11,0
results/original/DQMR/qmr-70/or-70-10-6-30,new,86,DQMR-70,10.858,bklm16,0.1,0
results/original/DQMR/qmr-70/or-70-20-3-20,new,32,DQMR-70,10.881,d02,1.26,0
results/original/DQMR/qmr-70/or-70-20-6-10,old,,DQMR-70,8.17,cd05,205.63,0.0125843243481121
results/original/DQMR/qmr-70/or-70-20-1-30,new,75,DQMR-70,11.118,cd06,1.35,0
results/original/DQMR/qmr-70/or-70-20-3-20,old,,DQMR-70,99.84,sbk05,1.15,5.71472e-05
results/original/DQMR/qmr-70/or-70-10-5-40,old,,DQMR-70,0.03,sbk05,1.25,2.0473e-07
results/original/DQMR/qmr-70/or-70-20-5-10,old,,DQMR-70,32.79,cd06,383.77,0.010273890113691855
results/original/DQMR/qmr-70/or-70-10-7-40,old,,DQMR-70,0.11,bklm16,1.61,1.14e-322
results/original/DQMR/qmr-70/or-70-20-7-20,old,,DQMR-70,45.41,sbk05,1.31,1.17815e-05
results/original/DQMR/qmr-70/or-70-20-5-20,old,,DQMR-70,3.78,cd06,14.86,0.0011335266437099238
results/original/DQMR/qmr-70/or-70-10-3-30,new,29,DQMR-70,10.873,cw,0.12,5.54818e-06
results/original/DQMR/qmr-70/or-70-20-3-10,new,32,DQMR-70,10.854,sbk05,1.38,0
results/original/DQMR/qmr-70/or-70-20-2-30,old,,DQMR-70,1.56,cd06,2.54,1.5860876455302186E-6
results/original/DQMR/qmr-70/or-70-10-2-30,new,61,DQMR-70,10.905,cd06,1.28,0
results/original/DQMR/qmr-70/or-70-10-6-30,new,29,DQMR-70,10.862,cw,0.12,2.34635e-05
results/original/DQMR/qmr-70/or-70-20-2-40,old,,DQMR-70,0.97,cd06,1.43,7.2615074714333E-8
results/original/DQMR/qmr-70/or-70-20-3-10,new,32,DQMR-70,12.274,d02,1.12,0
results/original/DQMR/qmr-70/or-70-20-7-20,new,29,DQMR-70,10.866,d02,1.09,0
results/original/DQMR/qmr-70/or-70-20-2-30,old,,DQMR-70,2.67,d02,38.75,1.5860876455302186E-6
results/original/DQMR/qmr-70/or-70-5-2-20,new,83,DQMR-70,10.872,bklm16,0.09,0
results/original/DQMR/qmr-70/or-70-5-7-40,old,,DQMR-70,0.78,cd06,1.32,1.9742460761788253E-5
results/original/DQMR/qmr-70/or-70-20-7-30,old,,DQMR-70,0.18,sbk05,1.34,7.36874e-08
results/original/DQMR/qmr-70/or-70-20-4-40,old,,DQMR-70,0.03,sbk05,1.32,6.67464e-10
results/original/DQMR/qmr-70/or-70-5-5-10,old,,DQMR-70,1.37,cd05,2.86,0.3235335449737089
results/original/DQMR/qmr-70/or-70-5-5-30,new,29,DQMR-70,11.087,sbk05,1.33,0
results/original/DQMR/qmr-70/or-70-20-1-30,old,,DQMR-70,2.31,sbk05,1.32,1.89198e-06
results/original/DQMR/qmr-70/or-70-20-5-30,old,,DQMR-70,12.39,bklm16,3.82,0.0002323749
results/original/DQMR/qmr-70/or-70-10-2-10,old,,DQMR-70,25.12,d02,1147.56,0.01961351136453232
results/original/DQMR/qmr-70/or-70-5-3-30,new,75,DQMR-70,10.993,cd06,1.49,0
results/original/DQMR/qmr-70/or-70-5-9-20,new,58,DQMR-70,15.029,cd05,1.46,0
results/original/DQMR/qmr-70/or-70-10-8-30,new,29,DQMR-70,10.897,d02,1.33,0
results/original/DQMR/qmr-70/or-70-20-7-20,new,99,DQMR-70,13.114,bklm16,0.12,0
results/original/DQMR/qmr-70/or-70-10-9-40,new,30,DQMR-70,10.838,cw,0.12,3.97315e-07
results/original/DQMR/qmr-70/or-70-5-5-20,new,30,DQMR-70,10.879,cw,0.12,0.0488813
results/original/DQMR/qmr-70/or-70-5-5-20,new,29,DQMR-70,10.896,d02,1.17,0
results/original/DQMR/qmr-70/or-70-5-10-10,old,,DQMR-70,2.0,cd05,7.47,0.005423738964059919
results/original/DQMR/qmr-70/or-70-5-5-40,old,,DQMR-70,0.03,sbk05,1.4,0.00611054
results/original/DQMR/qmr-70/or-70-5-8-10,old,,DQMR-70,2.16,cd06,4.64,0.008559418378698783
results/original/DQMR/qmr-70/or-70-10-7-30,new,62,DQMR-70,10.989,cd05,1.36,0
results/original/DQMR/qmr-70/or-70-20-7-10,old,,DQMR-70,7.7,d02,1004.44,0.005891447184414478
results/original/DQMR/qmr-70/or-70-20-3-10,new,90,DQMR-70,10.92,bklm16,0.09,0
results/original/DQMR/qmr-70/or-70-5-9-10,old,,DQMR-70,1.83,bklm16,2.45,0.01299276
results/original/DQMR/qmr-70/or-70-10-8-40,old,,DQMR-70,0.06,bklm16,1.97,2.149473e-06
results/original/DQMR/qmr-70/or-70-10-5-10,new,86,DQMR-70,10.888,bklm16,0.09,0
results/original/DQMR/qmr-70/or-70-10-1-20,old,,DQMR-70,0.99,cd06,1.42,2.359521119497746E-4
results/original/DQMR/qmr-70/or-70-5-4-10,new,62,DQMR-70,12.501,cd05,1.31,0
results/original/DQMR/qmr-70/or-70-20-5-40,new,99,DQMR-70,10.883,bklm16,0.1,0
results/original/DQMR/qmr-70/or-70-5-8-20,old,,DQMR-70,1.31,d02,15.18,0.0019350580942017223
results/original/DQMR/qmr-70/or-70-20-5-40,new,58,DQMR-70,11.325,cd05,1.34,0
results/original/DQMR/qmr-70/or-70-5-3-20,old,,DQMR-70,0.82,d02,0.99,0.004487241596542535
results/original/DQMR/qmr-70/or-70-5-4-40,old,,DQMR-70,0.79,d02,1.84,1.559982529723019E-7
results/original/DQMR/qmr-70/or-70-10-1-10,new,63,DQMR-70,10.986,cd06,1.29,0
results/original/DQMR/qmr-70/or-70-10-8-40,old,,DQMR-70,0.88,d02,1.08,2.149479871941794E-6
results/original/DQMR/qmr-70/or-70-10-10-10,new,64,DQMR-70,35.318,cd05,1.31,0
results/original/DQMR/qmr-70/or-70-20-10-30,old,,DQMR-70,46.37,bklm16,13.3,5.731331e-05
results/original/DQMR/qmr-70/or-70-20-2-40,old,,DQMR-70,1.0,d02,1.3,7.261507471433302E-8
results/original/DQMR/qmr-70/or-70-20-9-20,new,27,DQMR-70,10.944,d02,1.66,0
results/original/DQMR/qmr-70/or-70-5-2-30,old,,DQMR-70,0.78,cd05,1.17,1.3772888779375659E-5
results/original/DQMR/qmr-70/or-70-10-2-10,new,28,DQMR-70,10.859,d02,1.26,0
results/original/DQMR/qmr-70/or-70-10-4-10,new,29,DQMR-70,11.842,cw,0.12,0.00360394
results/original/DQMR/qmr-70/or-70-10-9-30,old,,DQMR-70,0.8,cd05,1.38,4.691936925543879E-6
results/original/DQMR/qmr-70/or-70-5-3-40,new,32,DQMR-70,10.891,d02,1.34,0
results/original/DQMR/qmr-70/or-70-5-3-40,new,32,DQMR-70,10.886,sbk05,1.31,0
results/original/DQMR/qmr-70/or-70-20-10-20,old,,DQMR-70,1.14,cd05,1013.56,
results/original/DQMR/qmr-70/or-70-20-5-40,old,,DQMR-70,1.13,cd06,1.52,5.592785690607826E-7
results/original/DQMR/qmr-70/or-70-10-7-30,new,31,DQMR-70,13.463,d02,1.44,0
results/original/DQMR/qmr-70/or-70-5-3-10,new,32,DQMR-70,10.873,sbk05,1.33,0
results/original/DQMR/qmr-70/or-70-10-3-10,old,,DQMR-70,6.01,sbk05,1.09,0.000951887
results/original/DQMR/qmr-70/or-70-10-10-30,new,64,DQMR-70,10.995,cd06,1.14,0
results/original/DQMR/qmr-70/or-70-5-5-40,old,,DQMR-70,0.81,cd05,1.27,0.006110535918725387
results/original/DQMR/qmr-70/or-70-20-6-20,old,,DQMR-70,1.12,d02,1022.4,2.1089178299475337E-4
results/original/DQMR/qmr-70/or-70-20-2-20,old,,DQMR-70,4.91,d02,78.15,1.1286592584926567E-5
results/original/DQMR/qmr-70/or-70-10-2-30,new,28,DQMR-70,10.883,d02,1.24,0
results/original/DQMR/qmr-70/or-70-5-8-10,new,31,DQMR-70,10.898,cw,0.12,0.00855929
results/original/DQMR/qmr-70/or-70-5-6-40,new,66,DQMR-70,11.038,cd05,1.31,0
results/original/DQMR/qmr-70/or-70-10-2-20,old,,DQMR-70,1.06,cd06,2.6,0.002140583726863913
results/original/DQMR/qmr-70/or-70-5-7-30,new,56,DQMR-70,12.071,cd05,1.35,0
results/original/DQMR/qmr-70/or-70-5-1-20,new,27,DQMR-70,10.895,cw,0.12,0.000964687
results/original/DQMR/qmr-70/or-70-10-1-10,new,28,DQMR-70,11.045,cw,0.2,0.00342532
results/original/DQMR/qmr-70/or-70-5-10-40,new,89,DQMR-70,10.878,bklm16,0.09,0
results/original/DQMR/qmr-70/or-70-20-5-10,old,,DQMR-70,34.66,d02,1001.51,0.010273890113691855
results/original/DQMR/qmr-70/or-70-10-1-30,old,,DQMR-70,0.03,sbk05,1.34,1.51867e-05
results/original/DQMR/qmr-70/or-70-10-7-20,old,,DQMR-70,1.65,d02,1062.93,2.7605897886604376E-4
results/original/DQMR/qmr-70/or-70-5-10-30,new,29,DQMR-70,10.847,cw,0.12,0.000604201
results/original/DQMR/qmr-70/or-70-5-8-40,old,,DQMR-70,1.06,d02,1.37,5.062770558718902E-7
results/original/DQMR/qmr-70/or-70-10-6-10,old,,DQMR-70,2.44,cd05,20.13,0.06199610755294435
results/original/DQMR/qmr-70/or-70-5-3-30,old,,DQMR-70,0.82,cd06,1.31,0.013473533320144837
results/original/DQMR/qmr-70/or-70-10-3-40,old,,DQMR-70,0.8,cd06,1.21,9.792172893908233E-8
results/original/DQMR/qmr-70/or-70-10-5-20,old,,DQMR-70,1.56,d02,22.46,3.7243982551126207E-4
results/original/DQMR/qmr-70/or-70-20-2-40,new,28,DQMR-70,10.866,cw,0.29,7.24068e-08
results/original/DQMR/qmr-70/or-70-10-6-40,old,,DQMR-70,0.84,d02,1.18,7.138494039659101E-7
results/original/DQMR/qmr-70/or-70-5-9-30,old,,DQMR-70,0.02,sbk05,1.38,1.14572e-06
results/original/DQMR/qmr-70/or-70-5-7-20,old,,DQMR-70,1.84,bklm16,2.17,0.002670444
results/original/DQMR/qmr-70/or-70-5-6-40,new,33,DQMR-70,15.676,d02,1.34,0
results/original/DQMR/qmr-70/or-70-5-4-30,new,31,DQMR-70,10.86,sbk05,1.16,0
results/original/DQMR/qmr-70/or-70-5-10-30,old,,DQMR-70,0.14,bklm16,1.89,0.0006042005
results/original/DQMR/qmr-70/or-70-5-1-10,new,27,DQMR-70,14.477,cw,0.13,0.0566527
results/original/DQMR/qmr-70/or-70-10-4-30,new,30,DQMR-70,10.909,d02,1.3,0
results/original/DQMR/qmr-70/or-70-10-7-10,old,,DQMR-70,301.9,bklm16,102.84,
results/original/DQMR/qmr-70/or-70-20-7-40,old,,DQMR-70,0.42,bklm16,1.98,4.286235e-09
results/original/DQMR/qmr-70/or-70-20-2-40,new,28,DQMR-70,10.851,sbk05,1.33,0
results/original/DQMR/qmr-70/or-70-5-9-20,new,29,DQMR-70,10.864,cw,0.12,0.000392525
results/original/DQMR/qmr-70/or-70-5-2-40,old,,DQMR-70,0.06,bklm16,1.74,9.005058e-315
results/original/DQMR/qmr-70/or-70-10-1-40,new,86,DQMR-70,10.881,bklm16,0.09,0
results/original/DQMR/qmr-70/or-70-5-7-40,new,56,DQMR-70,11.645,cd05,1.35,0
results/original/DQMR/qmr-70/or-70-10-4-20,new,30,DQMR-70,10.878,sbk05,1.3,0
results/original/DQMR/qmr-70/or-70-5-4-40,old,,DQMR-70,0.06,bklm16,1.86,1.449133e-316
results/original/DQMR/qmr-70/or-70-5-9-40,old,,DQMR-70,0.03,sbk05,1.33,3.91701e-07
results/original/DQMR/qmr-70/or-70-10-9-40,old,,DQMR-70,0.77,cd06,1.18,3.9731523034284614E-7
results/original/DQMR/qmr-70/or-70-5-5-30,new,58,DQMR-70,14.661,cd05,1.46,0
results/original/DQMR/qmr-70/or-70-10-2-20,new,83,DQMR-70,11.091,bklm16,0.24,0
results/original/DQMR/qmr-70/or-70-5-8-10,new,101,DQMR-70,10.873,bklm16,0.09,0
results/original/DQMR/qmr-70/or-70-5-7-20,new,56,DQMR-70,53.172,cd05,1.69,0
results/original/DQMR/qmr-70/or-70-10-2-20,old,,DQMR-70,1.6,cd05,2.24,0.002140583726863913
results/original/DQMR/qmr-70/or-70-10-3-40,new,58,DQMR-70,10.997,cd05,1.46,0
results/original/DQMR/qmr-70/or-70-20-8-40,old,,DQMR-70,1.31,bklm16,1.6,7.48303e-08
results/original/DQMR/qmr-70/or-70-10-2-20,new,28,DQMR-70,10.913,d02,1.04,0
results/original/DQMR/qmr-70/or-70-5-5-20,new,58,DQMR-70,27.898,cd05,1.41,0
results/original/DQMR/qmr-70/or-70-5-6-40,new,33,DQMR-70,10.896,cw,0.12,0.00242473
results/original/DQMR/qmr-70/or-70-20-4-10,new,64,DQMR-70,22.749,cd05,1.28,0
results/original/DQMR/qmr-70/or-70-5-1-10,new,65,DQMR-70,11.923,cd06,1.2,0
results/original/DQMR/qmr-70/or-70-10-2-40,new,28,DQMR-70,11.15,cw,0.26,3.12041e-07
results/original/DQMR/qmr-70/or-70-10-5-30,old,,DQMR-70,1.07,d02,1.25,3.8523563221846024E-5
results/original/DQMR/qmr-70/or-70-10-10-40,new,84,DQMR-70,10.873,bklm16,0.09,0
results/original/DQMR/qmr-70/or-70-10-9-40,old,,DQMR-70,0.8,cd05,1.18,3.9731523034284614E-7
results/original/DQMR/qmr-70/or-70-5-3-20,new,75,DQMR-70,14.21,cd06,1.35,0
results/original/DQMR/qmr-70/or-70-20-4-40,old,,DQMR-70,0.89,d02,1.23,6.674637140545637E-10
results/original/DQMR/qmr-70/or-70-20-4-30,old,,DQMR-70,1.16,d02,2.11,7.99713328198531E-8
results/original/DQMR/qmr-70/or-70-20-1-30,old,,DQMR-70,1.68,d02,29.77,1.8919800594154904E-6
results/original/DQMR/qmr-70/or-70-5-8-30,new,31,DQMR-70,10.859,d02,1.38,0
results/original/DQMR/qmr-70/or-70-20-7-20,old,,DQMR-70,2.13,cd05,7.71,1.178146826024426E-5
results/original/DQMR/qmr-70/or-70-10-6-30,new,29,DQMR-70,10.873,sbk05,1.39,0
results/original/DQMR/qmr-70/or-70-10-10-30,old,,DQMR-70,0.92,cd05,1.38,0.0014780882941434613
results/original/DQMR/qmr-70/or-70-10-9-30,old,,DQMR-70,0.11,bklm16,1.73,0.0
results/original/DQMR/qmr-70/or-70-5-5-10,new,66,DQMR-70,13.731,cd06,1.48,0
results/original/DQMR/qmr-70/or-70-20-2-10,old,,DQMR-70,24.96,cd05,68.58,0.005498534136473254
results/original/DQMR/qmr-70/or-70-10-9-20,old,,DQMR-70,0.79,cd06,1.41,7.537279353924101E-4
results/original/DQMR/qmr-70/or-70-20-9-20,old,,DQMR-70,1.24,cd06,1.8,9.720447025894483E-6
results/original/DQMR/qmr-70/or-70-10-4-20,old,,DQMR-70,4.9,d02,1045.62,5.1999578702205407E-5
results/original/DQMR/qmr-70/or-70-5-9-20,old,,DQMR-70,0.03,sbk05,1.19,0.000392525
results/original/DQMR/qmr-70/or-70-10-4-10,new,58,DQMR-70,12.852,cd05,1.42,0
results/original/DQMR/qmr-70/or-70-10-5-40,new,58,DQMR-70,10.964,cd05,1.2,0
results/original/DQMR/qmr-70/or-70-10-7-40,new,68,DQMR-70,10.916,cd06,1.16,0
results/original/DQMR/qmr-70/or-70-5-1-10,old,,DQMR-70,2.05,cd05,6.61,0.05665269217010339
results/original/DQMR/qmr-70/or-70-5-9-40,new,29,DQMR-70,10.88,cw,0.13,3.91701e-07
results/original/DQMR/qmr-70/or-70-20-9-40,new,27,DQMR-70,13.269,sbk05,1.32,0
results/original/DQMR/qmr-70/or-70-5-6-10,new,75,DQMR-70,10.997,cd06,1.33,0
results/original/DQMR/qmr-70/or-70-10-10-10,new,31,DQMR-70,11.264,d02,1.38,0
results/original/DQMR/qmr-70/or-70-5-4-30,old,,DQMR-70,1.16,bklm16,1.88,1.697354e-06
results/original/DQMR/qmr-70/or-70-5-6-20,new,33,DQMR-70,11.012,sbk05,1.31,0
results/original/DQMR/qmr-70/or-70-20-3-40,old,,DQMR-70,1.12,cd06,1.32,7.953409621562415E-10
results/original/DQMR/qmr-70/or-70-20-6-20,old,,DQMR-70,1.21,cd06,1.75,2.1089178299475337E-4
results/original/DQMR/qmr-70/or-70-5-5-20,old,,DQMR-70,1.94,bklm16,2.21,0.04888125
results/original/DQMR/qmr-70/or-70-5-8-20,new,31,DQMR-70,10.887,sbk05,1.41,0
results/original/DQMR/qmr-70/or-70-5-3-40,new,62,DQMR-70,11.096,cd05,1.38,0
results/original/DQMR/qmr-70/or-70-20-3-30,new,64,DQMR-70,14.526,cd05,1.35,0
results/original/DQMR/qmr-70/or-70-5-1-40,new,27,DQMR-70,10.892,sbk05,1.28,0
results/original/DQMR/qmr-70/or-70-5-3-10,new,32,DQMR-70,10.881,cw,0.12,0.128512
results/original/DQMR/qmr-70/or-70-5-7-10,new,28,DQMR-70,10.91,cw,0.12,0.0122568
results/original/DQMR/qmr-70/or-70-10-6-40,new,59,DQMR-70,11.202,cd06,1.29,0
results/original/DQMR/qmr-70/or-70-5-7-20,new,28,DQMR-70,11.78,d02,1.38,0
results/original/DQMR/qmr-70/or-70-5-10-30,new,58,DQMR-70,11.011,cd05,1.16,0
results/original/DQMR/qmr-70/or-70-20-10-40,new,31,DQMR-70,10.872,d02,1.33,0
results/original/DQMR/qmr-70/or-70-5-3-10,old,,DQMR-70,0.95,cd05,1.18,0.1285121565651031
results/original/DQMR/qmr-70/or-70-5-1-10,new,,DQMR-70,,bklm16,0.15,
results/original/DQMR/qmr-70/or-70-20-3-20,new,64,DQMR-70,14.854,cd06,1.25,0
results/original/DQMR/qmr-70/or-70-20-1-30,old,,DQMR-70,3.02,bklm16,2.46,1.891984e-06
results/original/DQMR/qmr-70/or-70-5-1-30,old,,DQMR-70,0.79,cd06,1.33,1.5668040817244587E-4
results/original/DQMR/qmr-70/or-70-20-7-20,old,,DQMR-70,2.32,cd06,4.42,1.178146826024426E-5
results/original/DQMR/qmr-70/or-70-20-7-40,old,,DQMR-70,0.93,cd05,1.36,4.286225901675156E-9
results/original/DQMR/qmr-70/or-70-20-5-30,new,99,DQMR-70,10.884,bklm16,0.09,0
results/original/DQMR/qmr-70/or-70-10-6-30,new,29,DQMR-70,10.882,d02,1.26,0
results/original/DQMR/qmr-70/or-70-20-4-40,old,,DQMR-70,0.91,cd05,1.24,6.674637140545635E-10
results/original/DQMR/qmr-70/or-70-10-2-20,new,60,DQMR-70,13.927,cd06,1.48,0
results/original/DQMR/qmr-70/or-70-5-2-30,old,,DQMR-70,0.91,d02,1.3,1.3772888779375659E-5
results/original/DQMR/qmr-70/or-70-20-1-20,old,,DQMR-70,1.37,cd05,2.26,9.860464726870898E-6
results/original/DQMR/qmr-70/or-70-10-10-20,old,,DQMR-70,1.16,d02,1077.41,0.006461081889226681
results/original/DQMR/qmr-70/or-70-20-7-10,new,58,DQMR-70,11.216,cd05,1.26,0
results/original/DQMR/qmr-70/or-70-5-4-20,new,31,DQMR-70,10.872,d02,1.54,0
results/original/DQMR/qmr-70/or-70-5-8-30,new,62,DQMR-70,11.029,cd05,1.38,0
results/original/DQMR/qmr-70/or-70-10-3-20,old,,DQMR-70,2.09,d02,5.02,2.0992055058097482E-4
results/original/DQMR/qmr-70/or-70-5-10-20,old,,DQMR-70,0.21,sbk05,1.18,0.00250509
results/original/DQMR/qmr-70/or-70-10-1-10,old,,DQMR-70,1.33,cd05,3.28,0.003425326349294518
results/original/DQMR/qmr-70/or-70-5-3-30,new,32,DQMR-70,12.355,cw,0.12,0.0134735
results/original/DQMR/qmr-70/or-70-20-1-40,old,,DQMR-70,1.43,d02,3.29,1.2868440422676763E-7
results/original/DQMR/qmr-70/or-70-20-3-10,new,32,DQMR-70,10.904,cw,0.12,0.0260981
results/original/DQMR/qmr-70/or-70-5-10-10,new,89,DQMR-70,10.863,bklm16,0.09,0
results/original/DQMR/qmr-70/or-70-5-2-30,new,57,DQMR-70,10.904,cd06,1.19,0
results/original/DQMR/qmr-70/or-70-10-5-10,new,29,DQMR-70,10.87,sbk05,1.05,0
results/original/DQMR/qmr-70/or-70-5-1-40,new,54,DQMR-70,10.945,cd05,1.26,0
results/original/DQMR/qmr-70/or-70-20-2-30,old,,DQMR-70,7.65,sbk05,1.29,1.58609e-06
results/original/DQMR/qmr-70/or-70-10-1-40,old,,DQMR-70,0.07,bklm16,1.76,5.3364e-320
results/original/DQMR/qmr-70/or-70-20-9-40,old,,DQMR-70,2.01,d02,1.68,8.512473201594143E-9
results/original/DQMR/qmr-70/or-70-5-5-30,old,,DQMR-70,0.88,d02,1.19,0.01097427709884122
results/original/DQMR/qmr-70/or-70-10-6-40,old,,DQMR-70,0.84,cd06,1.28,7.138494039659101E-7
results/original/DQMR/qmr-70/or-70-20-4-40,new,75,DQMR-70,10.909,cd06,1.35,0
results/original/DQMR/qmr-70/or-70-10-8-10,new,62,DQMR-70,11.483,cd06,1.18,0
results/original/DQMR/qmr-70/or-70-20-10-10,new,31,DQMR-70,11.287,sbk05,1.37,0
results/original/DQMR/qmr-70/or-70-5-7-20,old,,DQMR-70,1.47,sbk05,1.3,0.00267045
results/original/DQMR/qmr-70/or-70-5-5-40,old,,DQMR-70,0.06,bklm16,1.92,5.680901e-312
results/original/DQMR/qmr-70/or-70-10-2-10,new,83,DQMR-70,10.905,bklm16,0.09,0
results/original/DQMR/qmr-70/or-70-5-4-10,old,,DQMR-70,4.75,d02,1041.26,0.00928412043588194
results/original/DQMR/qmr-70/or-70-5-8-30,old,,DQMR-70,0.79,d02,1.2,1.217540874191652E-6
results/original/DQMR/qmr-70/or-70-10-6-30,old,,DQMR-70,0.09,bklm16,1.74,0.0
results/original/DQMR/qmr-70/or-70-10-10-20,new,64,DQMR-70,19.442,cd06,1.73,0
results/original/DQMR/qmr-70/or-70-5-3-30,new,62,DQMR-70,11.166,cd05,1.45,0
results/original/DQMR/qmr-70/or-70-10-6-40,old,,DQMR-70,0.03,sbk05,1.45,7.13849e-07
results/original/DQMR/qmr-70/or-70-5-6-20,new,33,DQMR-70,10.88,d02,1.07,0
results/original/DQMR/qmr-70/or-70-20-5-20,new,64,DQMR-70,10.946,cd06,1.41,0
results/original/DQMR/qmr-70/or-70-20-8-20,old,,DQMR-70,1013.23,sbk05,1.35,
results/original/DQMR/qmr-70/or-70-5-1-40,old,,DQMR-70,0.03,sbk05,1.35,0.000134334
results/original/DQMR/qmr-70/or-70-20-4-40,new,64,DQMR-70,10.969,cd05,1.4,0
results/original/DQMR/qmr-70/or-70-20-3-30,old,,DQMR-70,21.19,bklm16,6.02,1.994953e-06
results/original/DQMR/qmr-70/or-70-20-1-10,new,75,DQMR-70,11.207,cd06,1.23,0
results/original/DQMR/qmr-70/or-70-5-2-40,new,29,DQMR-70,10.882,cw,0.12,9.61812e-06
results/original/DQMR/qmr-70/or-70-5-10-10,new,58,DQMR-70,12.546,cd05,1.49,0
results/original/DQMR/qmr-70/or-70-5-7-10,old,,DQMR-70,260.8,sbk05,1.39,0.0122569
results/original/DQMR/qmr-70/or-70-5-4-40,old,,DQMR-70,0.87,cd05,1.43,1.559982529723019E-7
results/original/DQMR/qmr-70/or-70-5-9-10,old,,DQMR-70,0.18,sbk05,1.17,0.0129928
results/original/DQMR/qmr-70/or-70-20-1-20,old,,DQMR-70,1.43,cd06,2.04,9.860464726870898E-6
results/original/DQMR/qmr-70/or-70-20-1-30,old,,DQMR-70,1.27,cd06,1.91,1.8919800594154896E-6
results/original/DQMR/qmr-70/or-70-20-2-20,new,28,DQMR-70,10.871,cw,0.12,1.12668e-05
results/original/DQMR/qmr-70/or-70-20-9-30,new,27,DQMR-70,10.855,sbk05,1.14,0
results/original/DQMR/qmr-70/or-70-20-1-40,new,98,DQMR-70,14.614,bklm16,0.09,0
